StudyInstanceUID,0,1,2,3,4
1.2.826.0.1.3680043.8.498.64456582670657793218874779042967089244,-0.3394371,-1.3752732,2.9580414,-2.8563132,-0.50770533
1.2.826.0.1.3680043.8.498.64460928956147213804846668648457201669,0.411394,2.5285695,3.7293112,-1.025484,-0.72059584
1.2.826.0.1.3680043.8.498.64483830538637217987654430669088263263,5.2584267,0.19700775,0.17174013,1.7647778,-0.7013564
1.2.826.0.1.3680043.8.498.64486422468827579658091235185624827327,-0.30229127,-5.374103,2.9858499,-1.0055984,-0.9052732
1.2.826.0.1.3680043.8.498.64488365383600497721907072715027172322,2.8269193,-0.26170194,-1.6472025,0.078466445,-1.2470347
1.2.826.0.1.3680043.8.498.64490266410958740439139078199243558562,3.1237288,-3.3346364,2.409226,0.9163976,1.4141154
1.2.826.0.1.3680043.8.498.64494060973130072380256751857877914425,-1.0879902,-3.9816334,-2.544056,2.703172,-0.6898188
1.2.826.0.1.3680043.8.498.64499120046645971373176371915380932048,3.7620432,-0.59500295,-2.806278,1.8833941,-0.89296883
1.2.826.0.1.3680043.8.498.64500990225931684809170132647240678287,-4.035533,0.4280785,1.2651616,-2.0794008,-1.9690139
1.2.826.0.1.3680043.8.498.64501870775781746955867947231229642456,2.9129217,-0.33186224,-0.29739013,-1.1801765,0.96665376
1.2.826.0.1.3680043.8.498.64512214019606325590696659869142698791,3.5706437,1.8250678,1.1338283,2.1442013,-0.089747205
1.2.826.0.1.3680043.8.498.64517486759305665068028931180712835534,1.0698224,1.4234421,-0.9291004,-1.352928,-2.743589
1.2.826.0.1.3680043.8.498.64522198725709998954646872225266516408,-3.7525785,1.0152758,-0.06350534,0.74621826,-1.122678
1.2.826.0.1.3680043.8.498.64529572170155810501712535410820552266,-2.157653,2.7842171,-0.015184477,-2.561221,2.4962752
1.2.826.0.1.3680043.8.498.64530095987996338549967895003667552687,-1.942089,-3.3277779,-0.46574363,1.4377642,-0.101284474
1.2.826.0.1.3680043.8.498.64530653541524186531098981815166641309,1.6957953,-3.4322102,1.9200255,-0.33410043,3.200509
1.2.826.0.1.3680043.8.498.64536721606702892286189068759060919409,0.27460462,-2.746537,-2.3666902,-2.8709908,-1.7771533
1.2.826.0.1.3680043.8.498.64539220633361443478125406112821804650,2.2936049,1.117509,-2.2209482,0.31065726,0.17503418
1.2.826.0.1.3680043.8.498.64540479008727425287782016734308791746,-1.7584988,2.6163044,-0.42782432,0.023717012,-0.7177412
1.2.826.0.1.3680043.8.498.64541562058492411430807193852944830067,-1.1647243,3.8593607,1.7138183,1.0707321,3.302955
1.2.826.0.1.3680043.8.498.64545344928474329458810362248833710064,-4.1549277,0.08339664,-0.920582,0.09708441,-0.67208344
1.2.826.0.1.3680043.8.498.64547361523369394441164620873640533684,4.9781647,-1.1062329,-0.7790515,0.5183155,1.5086699
1.2.826.0.1.3680043.8.498.64553277266685688332464019574664886083,-2.644403,0.3353705,-1.3575742,-0.8008893,-0.6808347
1.2.826.0.1.3680043.8.498.64554487703874739869085582941231011981,1.4100842,3.176183,-0.6302119,2.1442304,2.357002
1.2.826.0.1.3680043.8.498.64554641649964395412418103126447365060,-0.8794471,-1.3949258,-2.4266362,1.8378934,-1.8517445
1.2.826.0.1.3680043.8.498.64558352682840748393135916768098032702,-5.465018,-0.724449,-0.4042998,0.03102125,-0.07088057
1.2.826.0.1.3680043.8.498.64565216112121313757308640509386786004,1.4663333,0.22180316,0.60913813,-1.2601923,0.36600202
1.2.826.0.1.3680043.8.498.64567584444082651881687825204961284688,-2.2485423,-0.07298303,0.055576846,0.026227845,-3.352284
1.2.826.0.1.3680043.8.498.64568199257883351063475553927871157617,-0.9526093,1.0500889,-1.5908134,-2.1663656,-1.4006562
1.2.826.0.1.3680043.8.498.64570126689528721890650034870198894467,-4.103971,2.4050395,-0.050465338,-1.0706233,0.34288827
1.2.826.0.1.3680043.8.498.64575977740115628843992314933184966430,-3.0498042,-1.1212447,-2.2022998,0.67269856,0.20595111
1.2.826.0.1.3680043.8.498.64576984348448097687504754064716153303,3.4396431,3.6978636,-2.6458976,-0.24377568,0.8535102
1.2.826.0.1.3680043.8.498.64577570730553638454342284915551752763,-0.824422,-0.2766239,-2.0984902,1.8903366,0.038138285
1.2.826.0.1.3680043.8.498.64578463849584714225989789438984798426,-0.25888544,2.4666448,-1.4619731,-2.3104005,1.2343662
1.2.826.0.1.3680043.8.498.64580439936636972145175599131241765438,1.999785,-0.5385628,-1.0338074,-3.7069545,1.5076936
1.2.826.0.1.3680043.8.498.64584358385094641888693132370106156058,-1.7809514,2.5749583,1.7684501,-0.9695107,-2.5469482
1.2.826.0.1.3680043.8.498.64588322241469530743762355799257118620,3.3745449,-2.8123333,-3.1326206,0.6928169,-1.1586581
1.2.826.0.1.3680043.8.498.64589049491458263156767968305551647675,1.1131706,3.1815255,-1.7265457,1.4260447,-2.4031687
1.2.826.0.1.3680043.8.498.64591826785974467918495279795999556274,-3.7406754,0.03530201,-2.4222107,0.9929403,1.291207
1.2.826.0.1.3680043.8.498.64595706136542404264228453751850405925,-1.8117844,-2.7183604,-0.079255186,-2.8860455,-1.566906
1.2.826.0.1.3680043.8.498.64596700722244452999486247021060431511,1.1938621,0.6562736,-1.2543093,-0.7750628,-0.27977103
1.2.826.0.1.3680043.8.498.64603027646055958007357958692892296141,-0.23229514,-0.3338531,-1.1159167,-0.5752958,2.446001
1.2.826.0.1.3680043.8.498.64607274647234742725564379473205472669,0.80918705,2.4587493,-1.0689943,-2.7756567,0.98229533
1.2.826.0.1.3680043.8.498.64611643003857539966241349521939595541,-1.4523557,2.3209825,-2.4906542,-1.1439164,1.720065
1.2.826.0.1.3680043.8.498.64613070125692385325384972538915973758,1.5909258,3.228982,0.037377056,0.28020054,2.2790995
1.2.826.0.1.3680043.8.498.64613968205474950444948754550596237938,3.6058888,4.6463065,-0.04920575,0.90213525,2.2115977
1.2.826.0.1.3680043.8.498.64613994016358304616355982682431169913,1.1804014,0.53177977,3.6599119,-0.097080186,-2.5934687
1.2.826.0.1.3680043.8.498.64617695044903545865739111831663720657,-4.23716,-1.6436669,0.027906867,1.8962327,-1.4557041
1.2.826.0.1.3680043.8.498.64623301603258777801864554083586859419,3.6551237,-1.6783558,-2.521097,0.36153197,0.7223798
1.2.826.0.1.3680043.8.498.64627177179508752405860120867072622540,1.9637004,-1.282547,0.76584744,-1.2000183,-1.9683301
1.2.826.0.1.3680043.8.498.64631695617907749218597751253687449258,4.0254397,0.7362348,-2.3456242,1.6590419,0.021544281
1.2.826.0.1.3680043.8.498.64634763812392809869856731930517308101,-1.1375941,0.3818125,-3.3691082,2.4237669,1.6595308
1.2.826.0.1.3680043.8.498.64643677658389119798269011958523545413,0.27210796,-4.2084103,4.5043917,0.4375799,1.1892864
1.2.826.0.1.3680043.8.498.64647557924197541165632148626787693811,0.3429991,-1.2540267,-1.5397396,0.3903488,-2.0746102
1.2.826.0.1.3680043.8.498.64649626928870865576197286898579299749,3.694111,-0.8812084,-0.5804182,-0.8377967,0.35119468
1.2.826.0.1.3680043.8.498.64656160010540950780142847076774919752,0.35625812,2.189437,-1.8502994,-2.0895817,2.7925253
1.2.826.0.1.3680043.8.498.64660688150002988441661714299386338937,0.48740783,2.6514437,0.7008073,1.9069803,-1.483838
1.2.826.0.1.3680043.8.498.64662165221507322197833556488837211675,2.6187975,5.662807,-0.3975864,0.3765531,3.1071985
1.2.826.0.1.3680043.8.498.64663549137514172855383312682673950386,0.86945945,-0.4415118,0.05092097,-2.4805899,-1.5469006
1.2.826.0.1.3680043.8.498.64664374691459645415683204358853562873,0.12388485,-0.42722687,-0.76969516,2.7407427,0.019701894
1.2.826.0.1.3680043.8.498.64668390589218394180769868748603839265,0.5119777,-2.9697883,4.752799,-2.0275364,-0.063509874
1.2.826.0.1.3680043.8.498.64669158642223642658092422775182632310,-2.9527392,2.1622496,-0.30602244,0.8729255,1.9919667
1.2.826.0.1.3680043.8.498.64671406866483050636887346546525406774,-5.0341115,-1.0199821,-0.19472331,1.5977162,0.27200156
1.2.826.0.1.3680043.8.498.64673664572553960400677630665572115379,-3.3726504,-0.79445624,0.4643989,-0.23723942,0.15823716
1.2.826.0.1.3680043.8.498.64676168774714536434356319116191698293,-0.69982684,0.4884613,0.7024598,-1.9448789,-1.6314172
1.2.826.0.1.3680043.8.498.64678469654845340704788202565820185559,-3.0856504,-0.5237315,-0.08664026,0.10034239,-0.9600848
1.2.826.0.1.3680043.8.498.64679353479545506277877438801449420923,-2.49777,0.7860638,0.29212147,-0.69372433,-2.7561903
1.2.826.0.1.3680043.8.498.64680221843738999545869469891825339723,-3.6761644,1.2239063,-2.0521717,-1.4100624,2.4736109
1.2.826.0.1.3680043.8.498.64681311766273170938622239293281162134,-0.9398671,-0.06242398,-1.6335125,0.9962591,-2.174024
1.2.826.0.1.3680043.8.498.64684198043559900637831064562092776492,-0.8833926,-1.0989207,-2.699575,1.2745202,-2.025791
1.2.826.0.1.3680043.8.498.64691039565417608434823133568956879357,0.6481907,-1.996909,-1.5780619,0.03909844,-0.81285024
1.2.826.0.1.3680043.8.498.64695053419975696462375926169847459574,-1.4519548,0.76736444,-0.5330633,-1.0122643,-1.3870811
1.2.826.0.1.3680043.8.498.64698449765210369750123817017088714544,2.2456532,-2.802658,-1.8895977,-1.033671,-0.73325044
1.2.826.0.1.3680043.8.498.64701173684953215465857774188074153281,2.769355,-3.5994864,-0.44665146,2.3403332,1.307811
1.2.826.0.1.3680043.8.498.64705137051904816231389641895976006960,3.2854528,-1.6435189,3.154609,0.5529298,1.4483875
1.2.826.0.1.3680043.8.498.64718381336860616514335253073776933958,-1.4747915,-2.0914323,0.07124767,-2.7207394,0.7383959
1.2.826.0.1.3680043.8.498.64719032688277884006827191912904961734,5.038157,2.3256862,-1.3395178,-0.40113354,-1.069803
1.2.826.0.1.3680043.8.498.64721847405713126745658045180614470339,0.9917206,-0.21953727,-0.99796754,0.4756013,1.3770161
1.2.826.0.1.3680043.8.498.64724716401316577875483657112474278580,0.4088391,2.120311,-2.3887272,0.48515394,2.5049386
1.2.826.0.1.3680043.8.498.64733878943962938748933873947884703419,-6.2108355,0.3037573,0.23865828,-0.07758915,1.303442
1.2.826.0.1.3680043.8.498.64735643366845515679745932231330927454,2.432504,3.6029735,-0.63292956,0.63198566,1.2264816
1.2.826.0.1.3680043.8.498.64739983186864197438162655020616513533,-5.0255594,1.5665914,0.3218885,0.20580044,2.2711754
1.2.826.0.1.3680043.8.498.64746607593076795413548952291258573109,3.6599617,0.30224764,-2.4912722,-2.0883255,3.2927067
1.2.826.0.1.3680043.8.498.64748006091419761115010602270528950493,1.2418613,-1.3840623,-2.220028,-0.1800581,0.060353614
1.2.826.0.1.3680043.8.498.64754913730106023284330932733073049918,0.6612704,1.8489318,-1.5268408,-1.8968222,1.5681338
1.2.826.0.1.3680043.8.498.64756741706120289874892145334138292007,-0.055733014,2.1657255,0.71879584,2.0524666,-1.6987379
1.2.826.0.1.3680043.8.498.64760310687324877060628247812177180839,-1.7349542,0.97633666,-1.368046,-0.30859074,1.3841227
1.2.826.0.1.3680043.8.498.64776347471181403914134422692463694269,-4.9440155,-0.58092886,0.078303136,-1.672979,-0.8419436
1.2.826.0.1.3680043.8.498.64781049488148307943679318270258123176,1.5990412,2.1219733,-0.3514395,0.0031722076,0.2322947
1.2.826.0.1.3680043.8.498.64790592990658849457664668311448436491,1.4716611,-3.8729084,0.47850972,-2.8859036,1.2607634
1.2.826.0.1.3680043.8.498.64795040257796396081751795683456176302,-1.0859042,2.6379392,1.7133287,-1.1474601,-1.8724793
1.2.826.0.1.3680043.8.498.64798276879756682011565483536989111918,3.384711,-3.4808784,0.81220573,0.33140194,0.9407446
1.2.826.0.1.3680043.8.498.64803759918598807623047465157595716558,3.2029653,-2.6123085,-0.19738176,-0.8082197,1.729039
1.2.826.0.1.3680043.8.498.64805075260945909528241175011322465462,-0.35019678,-4.638221,2.7614248,-0.43055058,1.5052092
1.2.826.0.1.3680043.8.498.64808132950700826536661166342158978992,3.0163596,-2.7897215,-1.383472,1.87336,-1.3843324
1.2.826.0.1.3680043.8.498.64810770112700566826548680299698656951,1.3783057,2.8794544,2.3402896,1.4885551,-0.16249321
1.2.826.0.1.3680043.8.498.64812400473068688239871287734868934271,-2.4796894,-1.9895985,3.0004392,-1.424865,1.8172535
1.2.826.0.1.3680043.8.498.64813490191967957882030075466748250335,-3.8364,-0.8471034,-1.0956706,0.9872447,-0.18343793
1.2.826.0.1.3680043.8.498.64815243824170317280597045452548213397,-1.6153811,4.1002517,0.30516088,-0.23577684,2.379081
1.2.826.0.1.3680043.8.498.64815544916672923076700648001183144993,-3.6574554,-0.23829651,0.14560269,-0.6644684,-1.1987112
1.2.826.0.1.3680043.8.498.64815644702304957508139489583322864279,1.5251534,0.8180487,-0.884543,-0.47864282,-0.19365618
1.2.826.0.1.3680043.8.498.64816798885634065423698502339824581114,1.7022334,2.2565088,0.55971056,-2.04904,-3.0779295
1.2.826.0.1.3680043.8.498.64820135992248199579156408615639307878,-4.2177267,-1.3199646,-0.96184164,0.059684746,-1.1080006
1.2.826.0.1.3680043.8.498.64821080164402925814409651520648831596,2.9256775,-1.4405676,2.3169854,-1.8798007,-1.2876437
1.2.826.0.1.3680043.8.498.64826571389351377303871878179135631213,0.021435928,-0.09752201,-4.162852,0.98021513,1.4082043
1.2.826.0.1.3680043.8.498.64827700212666187997393850283018011538,-2.1360054,2.876207,0.7276737,1.0438156,-0.24710311
1.2.826.0.1.3680043.8.498.64830003701692838613792410066109994826,-0.1376651,-3.8521192,4.3453007,1.030526,1.4824103
1.2.826.0.1.3680043.8.498.64832767234382998960820230011419011560,1.4620091,0.8867235,-1.0979422,1.9516664,-0.56328386
1.2.826.0.1.3680043.8.498.64837631786686248613364056002153591054,4.393951,-2.3161952,-0.87141377,-1.0825566,0.40712875
1.2.826.0.1.3680043.8.498.64838974543908904994158658883254466505,-2.2619984,-1.7091796,-0.03733147,4.376399,-0.9907022
1.2.826.0.1.3680043.8.498.64841383398811216247255507903587000071,0.6259995,3.880094,1.7653809,1.3698525,0.028453153
1.2.826.0.1.3680043.8.498.64841886080770703565212626445941940398,0.8242909,2.9561799,1.6510451,-1.1848161,-1.9894251
1.2.826.0.1.3680043.8.498.64847409624935509071846376060609730943,-1.7743177,-1.4488418,-0.65895474,-2.5825102,1.4613763
1.2.826.0.1.3680043.8.498.64848197645682080966935746451622376111,-2.032814,-0.84566516,-0.3431167,-2.2081318,1.8505361
1.2.826.0.1.3680043.8.498.64850092687937569685789853074244402518,0.11303669,-2.3026288,0.531089,-3.5404253,0.18470463
1.2.826.0.1.3680043.8.498.64851225775607330880514599035474463895,2.3511825,1.387535,-0.99121416,-0.03945239,2.203641
1.2.826.0.1.3680043.8.498.64854296800163413056425087300008003065,1.2944568,-0.97735333,-0.30630273,-3.2460392,-0.011691086
1.2.826.0.1.3680043.8.498.64855759519612868344185502427757807241,-3.969074,-3.2499654,-1.2844114,1.5787761,-0.72367734
1.2.826.0.1.3680043.8.498.64857228131610387195970213744226997525,-4.332159,-0.9431368,-0.64329654,-0.36025798,-0.86669844
1.2.826.0.1.3680043.8.498.64857369453277134616243210364647756456,0.5375209,-0.35284153,1.4957999,0.20969085,-1.8443145
1.2.826.0.1.3680043.8.498.64866380180699479253067111456102014435,-0.9269923,-1.8275939,-2.2906942,0.65275764,-2.1257114
1.2.826.0.1.3680043.8.498.64871321267671811672949219141514393273,-0.4667628,-1.6934816,1.1515607,-0.21413124,-0.68432456
1.2.826.0.1.3680043.8.498.64873413425886928929250289425808480160,2.4147947,0.056075275,-2.1852136,-2.3375762,-0.7516171
1.2.826.0.1.3680043.8.498.64874763566024511430835497960496169878,-2.2061079,-0.97290945,-1.9087435,0.29927295,-1.0486938
1.2.826.0.1.3680043.8.498.64877599577209286147011153712727745367,2.5502787,2.3946662,1.8718872,-1.4030801,-0.97756994
1.2.826.0.1.3680043.8.498.64880578537623433287030879862321177962,-1.5338666,3.328297,1.46304,0.41039872,0.7846726
1.2.826.0.1.3680043.8.498.64887497188160097943501689029993429677,4.2004557,-2.513593,0.41499898,-1.9467661,-2.2338545
1.2.826.0.1.3680043.8.498.64888429483380066013850661526010940724,-1.5146742,2.7614367,-0.14499171,-2.1498792,0.19043729
1.2.826.0.1.3680043.8.498.64889106086306038943334961172448289677,-0.080144346,-0.0027811527,0.8958219,-2.2545295,2.7781637
1.2.826.0.1.3680043.8.498.64905504069625361206161581220286691000,0.9103409,-0.9579638,-1.7998662,0.13955286,0.08558401
1.2.826.0.1.3680043.8.498.64914660054607910133501476118593561165,-0.71597683,0.08502633,1.5898347,3.8480666,-1.1316955
1.2.826.0.1.3680043.8.498.64921918117081454309709231472992027205,-1.6302224,3.8238251,0.5251435,-0.09564759,-1.0915005
1.2.826.0.1.3680043.8.498.64930240722809313184996059124748028017,0.73379076,2.3325496,-3.90722,0.6654251,-1.4519303
1.2.826.0.1.3680043.8.498.64930985970514461023218154357850718795,2.5625021,1.2907425,0.06979415,-0.51072747,-1.710021
1.2.826.0.1.3680043.8.498.64938388427196285170852449917128658671,0.09228655,0.25434837,-2.5147395,1.1732908,2.3299108
1.2.826.0.1.3680043.8.498.64941841087307776957328511822248670486,-4.002648,-1.497374,-1.4568273,2.917476,-0.46949196
1.2.826.0.1.3680043.8.498.64942524030301959716878923675548076068,-1.7684019,-0.6275105,-0.73508745,-2.5694573,1.5497719
1.2.826.0.1.3680043.8.498.64944355266693995980990854220491315338,-0.88050866,-2.9053478,-0.60404736,-0.17134826,2.1687539
1.2.826.0.1.3680043.8.498.64944381826947752542630851918799645855,-0.49231163,3.0499623,1.9553812,-0.91551816,0.3075949
1.2.826.0.1.3680043.8.498.64956292900445576602638346387730481057,1.2402683,3.61398,-0.19186789,3.9864845,0.4946531
1.2.826.0.1.3680043.8.498.64972830332111462558486509887378886419,2.481832,1.8306102,0.22858249,-0.7533434,0.71387637
1.2.826.0.1.3680043.8.498.64975701192647467460077379994509031623,-0.17973706,3.524989,0.5886422,1.3393483,2.420753
1.2.826.0.1.3680043.8.498.64979415547654046760980072510251642610,-2.5470269,-0.27949992,-0.10615655,-0.99963295,0.083180316
1.2.826.0.1.3680043.8.498.64987318612323564007537641219769555094,-3.2754765,0.5490353,1.2749393,-1.0325886,0.21964554
1.2.826.0.1.3680043.8.498.64987756051687989749775496081754577295,-1.5868933,-2.1093998,-2.407522,-0.019690666,1.0990876
1.2.826.0.1.3680043.8.498.64990094107087299788179758313938551735,-2.200409,3.0224278,0.3369479,-2.683537,-1.4570549
1.2.826.0.1.3680043.8.498.64992159572035424878190882593325982688,3.0671058,3.2027357,0.16743612,-0.56490064,-1.8970411
1.2.826.0.1.3680043.8.498.64993514205079571800591039020021353209,2.457289,-1.9347072,1.1826677,0.41708428,1.1563673
1.2.826.0.1.3680043.8.498.64997411429684759122841332195427271402,-3.3842616,-0.21222809,-0.23946185,-0.09551041,1.7047575
1.2.826.0.1.3680043.8.498.64998930269927131977804296566700570150,-3.5825777,0.73755276,0.9207613,0.8573185,-0.645697
1.2.826.0.1.3680043.8.498.65004311235937410032460066532907288188,-0.38732815,-0.2298359,-2.285992,0.86855537,0.22055134
1.2.826.0.1.3680043.8.498.65006076570129177294177704462571348986,-0.8933086,3.9819608,1.7821561,3.5756793,2.0062654
1.2.826.0.1.3680043.8.498.65019684310371551717605580852554721191,0.6581376,-3.9494448,2.6051319,-1.3354113,0.9476226
1.2.826.0.1.3680043.8.498.65020178366196661615668588030046514314,1.4713595,-3.8066428,-2.071496,-1.1266882,-2.3543923
1.2.826.0.1.3680043.8.498.65025543403265877594984731118556522680,-0.46313342,2.323134,0.26736668,-1.4045123,-0.69324976
1.2.826.0.1.3680043.8.498.65026341439082048242035047511053560276,-2.5079114,3.138562,1.1869249,-1.1317759,-0.6247922
1.2.826.0.1.3680043.8.498.65028465569487784766480204015437166446,-0.43217468,-1.6861577,-3.4333649,-0.0889568,1.1555156
1.2.826.0.1.3680043.8.498.65028575237698145017262769245080605460,3.2259305,-2.457454,-0.7888199,0.8300089,-1.3017322
1.2.826.0.1.3680043.8.498.65031388974912217247559761475469876629,-3.7072282,-3.5779915,-1.4728042,1.6275393,0.04669673
1.2.826.0.1.3680043.8.498.65032236357394356305177982882016017281,-1.2580988,2.5396736,-0.34274414,-0.48346412,3.0113356
1.2.826.0.1.3680043.8.498.65032655651755817951331255002432615564,0.22901502,3.1554809,-1.0301051,1.5807973,-1.108803
1.2.826.0.1.3680043.8.498.65048679041160706778586609827314476706,1.8603284,2.8081832,-2.2296073,-1.4576709,1.6522938
